,OsloO,OsloS,OsloN,OsloV,Aas,Moss,Fredrikstad,Sarpsborg,Drammen,Lillestrom,Jessheim,Honefoss,Nesbyen,Gol,Geilo,Kongsberg,Porsgrunn,Seljord,Horten,Sandefjord,Rauland,Risor,Arendal,Grimstad,KristiansandS,KristiansandN,Mandal,Lyngdal,Vestbygd,Flekkefjord,Tonstad,Evje,Rysstad,Hovden,Aamli,Egersund,Heskestad,Byrkjedal,Bryne,Erfjord,StavangerS,StavangerO,StavangerV,Aardal,Sauda,Vikedal,Aksdal,Haugesund,Ferkingstad,Bomlo,Skaanevik,Roldal,Odda,Rosendal,Mundheim,Osoyro,Fusa,Austevoll,Eikelandsosen,Norheimsund,Kinsarvik,Eidfjord,Vossevangen,BergenS,Loddefjord,BergenN,Nyborg,Aagotnes,Flaam,Sogndal,Forde,Nordfjordeid,Maaloy,Kongsvinger,Flisa,Hamar,Gjovik,Lillehammer,Trysil,Koppang,Vinstra,Beitostolen,Lom,Dokka,Hodalen,Alvdal,Dombaas,Vestre Gausdal,Fagernes,Geiranger,Volda,Ulsteinvik,Aalesund,Aandalsnes,Molde,Tingvoll,Sunndalsora,Kristiansund,Rindal,Orkanger,Hestvika,Kvenvaer,Sistranda,Titran,Oppdal,Berkaak,Rennebu,Storen,Melhus,TrondheimV,TrondheimS,TrondheimN,TrondheimO,Roros,Haltdalen,Selbu,Hommelvik,Stjordal,Meraaker,Frosta,Vanvikan,Brekstad,Levanger,Mosvik,Steinkjer,Aafjord,Steinsdalen,Flatanger,Namsos,Namsskogan,Foldereid,Rorvik,Bronnoysund,Hattfjelldal,Mosjoen,Sandnessjoen,Mo i Rana,Jektvik,Glomfjord,Krokstranda,Storjord,Fauske,Bodo,Morsvikbotn,Leinesfjorden,Hamsund,Ballangen,Narvik,Sortland,Andenes,Nordland,Leknes,Sorvaagen,Harstad,Bardufoss,Gryllefjord,Elverhoy,Tromso,Skulsfjord,Hansnes,Finnsnes,Olderdalen,Skjervoy,Alta,Kautokeino,Karasjok,Lakselv,Olderfjord,Honningsvaag,Hammerfest,Veidnes,Mehamn,Borselv,Tana bru,Tana,Vadso,Kirkenes,Vardo,Baatsfjord
Leknes,22.71916667,22.80166667,22.81194444,22.84194444,23.20444444,23.45138889,23.98972222,23.82416667,23.54583333,22.58694444,22.29666667,23.08333333,23.89944444,23.60333333,24.35333333,24.16666667,24.86444444,25.57888889,24.16888889,24.47222222,26.44555556,26.14777778,26.37527778,26.61027778,27.19416667,27.13138889,28.42194444,28.84611111,29.47,29.35027778,29.47861111,27.67472222,27.72861111,27.38638889,26.69388889,30.45194444,29.97666667,30.67611111,31.07333333,29.39694444,31.26861111,31.32583333,31.27222222,31.11166667,29.03861111,29.53805556,29.88,30.16277778,30.57388889,30.37555556,29.0425,27.82805556,27.79611111,28.72138889,28.12805556,28.01527778,28.07527778,29.77,27.83194444,27.56611111,26.99194444,26.96194444,26.23916667,27.77777778,27.94861111,27.82,27.61444444,28.25777778,25.16805556,24.45305555,24.25805555,22.82,23.72888889,22.57972222,21.79638889,21.4675,21.59694444,21.02166667,20.96694444,19.75305556,19.87472222,23.46305556,20.07611111,21.75777778,18.77666667,18.57555556,18.70333333,21.0725,22.76083333,21.99388889,23.03972222,23.56583333,22.06527778,20.36611111,20.15666667,19.36472222,18.59694444,20.14722222,17.20805556,16.26611111,17.54,18.09472222,17.98305556,18.75472222,17.51666667,16.90333333,16.91666667,16.415,15.93416667,16.01027778,15.67027778,15.71861111,15.62305556,18.10833333,17.32666667,15.91638889,15.38555556,15.25638889,16.02194444,15.12416667,15.515,16.18666667,14.46972222,14.51527778,13.84111111,15.60083333,14.44222222,15.09944444,13.45805556,11.46472222,13.46694444,14.46638888,12.20166667,10.82944444,9.718333333,10.06666667,8.330277778,9.104722222,7.016111111,7.335833333,6.735277778,5.646388889,4.820277778,5.198055556,5.6675,3.780277778,6.324166667,4.838333333,3.178333333,4.713888889,1.405555556,0,1.287222222,4.08,5.885833333,6.746666667,8.0175,8.008611111,8.658611111,9.908888889,6.641388889,8.440277778,10.09,11.71222222,11.39916667,13.24777778,14.29472222,13.35611111,15.01583333,14.00194444,17.24555555,19.23361111,14.90333333,15.78305556,16.28166667,16.88333333,17.92444444,18.06888889,19.33833333
Sorvaagen,21.66555556,21.74805556,21.75833333,21.78833333,22.15083333,22.39777778,22.93611111,22.77055556,22.49222222,21.53333333,21.24305556,22.02972222,22.84583333,22.54972222,23.29972222,23.11305556,23.81083333,24.52527778,23.11527778,23.41861111,25.39166667,25.09416667,25.32166667,25.55666667,26.14055556,26.07777778,27.36833333,27.7925,28.41638889,28.29666667,28.42527778,26.62111111,26.67472222,26.33277778,25.64027778,29.39861111,28.92305556,29.62305556,30.02,28.34305556,30.21472222,30.27194444,30.21833333,30.05777778,27.98527778,28.48027778,28.82222222,29.105,29.51611111,29.3175,27.98472222,26.77416667,26.73833333,27.66361111,27.06972222,26.95722222,27.01694444,28.71166667,26.77361111,26.50833333,25.93416667,25.90388889,25.18111111,26.71944444,26.89027778,26.76166667,26.55611111,27.19944444,24.11027778,23.39944444,23.20444444,21.76638889,22.67527778,21.52555556,20.74277778,20.41388889,20.54333333,19.96805556,19.91333333,18.69944444,18.82111111,22.40944444,19.0225,20.70416667,17.72305556,17.52194444,17.64972222,20.01888889,21.70722222,20.94027778,21.98611111,22.51222222,21.01166667,19.3125,19.10305556,18.31111111,17.54333333,19.09388889,16.15444444,15.2125,16.48666667,17.04138889,16.92972222,17.70138889,16.46333333,15.85,15.86333333,15.36166667,14.88083333,14.95694444,14.61694444,14.66527778,14.56972222,17.055,16.27333333,14.86305556,14.33222222,14.20305556,14.96861111,14.07083333,14.46166667,15.13333333,13.41638889,13.46194444,12.78777778,14.5475,13.38888889,14.04611111,12.40472222,10.41138889,12.41361111,13.41305555,11.14833333,9.775277778,8.664166667,9.012777778,7.276111111,8.051111111,5.961111111,6.281111111,5.680277778,4.591388889,3.765277778,5.717777778,6.814444444,4.927222222,7.471388889,5.989166667,4.325277778,5.860833333,2.5525,1.282777778,0,5.230833333,7.036388889,7.893611111,9.168055556,9.159166667,9.809166667,11.05972222,7.791944444,9.591111111,11.24083333,12.86305556,12.54972222,14.39833333,15.44527778,14.50777778,16.1675,15.15305556,18.39611111,20.38416667,16.05388889,16.93361111,17.43222222,18.03388889,19.075,19.21944444,20.48888889
Harstad,22.53361111,22.61611111,22.62638889,22.65638889,23.01888889,23.26583333,23.80416667,23.63861111,23.36027778,22.40138889,22.11111111,22.89777778,23.71388889,23.41777778,24.16777778,23.98111111,24.67888889,25.39333333,23.98333333,24.28666667,26.26,25.96222222,26.18972222,26.42472222,27.00861111,26.94583333,28.23638889,28.69861111,29.3225,29.16472222,29.29305556,27.48916667,27.54305556,27.20083333,26.50833333,30.26638889,29.79111111,30.49055556,30.88777778,29.21138889,31.08305556,31.14027778,31.08666667,30.92611111,28.85361111,29.35194444,29.69388889,29.97666667,30.38777778,30.26805556,28.85638889,27.6425,27.61,28.53527778,27.94194444,28.03444444,27.88916667,29.58388889,27.64583333,28.10138889,27.52722222,27.49666667,26.77388889,27.59166667,27.7625,27.63388889,27.42833333,28.07166667,25.50861111,24.2675,24.0725,22.63444444,23.54333333,22.39416667,21.61083333,21.28194444,21.41138889,20.83611111,20.60222222,19.5675,19.68916667,23.2775,19.89055556,21.57222222,18.59111111,18.39,18.51777778,20.88694444,22.57527778,21.80833333,22.85416667,23.38027778,21.87972222,20.18055556,19.97111111,19.17916667,18.41138889,19.96333333,17.0225,16.08055556,17.35611111,17.91083333,17.79916667,18.57083333,17.33277778,16.71944444,16.73277778,16.23111111,15.75027778,15.82638889,15.48638889,15.53472222,15.43916667,17.92444444,17.14277778,15.7325,15.20166667,15.0725,15.83805556,14.94027778,15.33111111,16.00277778,14.28583333,14.33138889,13.65722222,15.41694444,14.25833333,14.91555556,13.27416667,11.28083333,13.28305556,14.2825,12.01777778,10.64555556,9.534444444,9.882777778,8.146388889,10.08194444,7.993888889,7.151944444,6.551388889,5.491944444,6.418333333,4.345555556,4.815,3.708333333,4.813888889,1.6925,2.237222222,3.772777778,2.675,4.053055556,5.195277778,0,2.74,5.228055556,4.870833333,4.861944444,5.512777778,6.762777778,3.494722222,5.294444444,6.944166667,8.566666667,8.251944444,10.10055556,11.1475,10.2125,11.8725,10.85694444,14.09833333,16.08638889,11.75611111,12.63583333,13.13444444,13.73611111,14.77722222,14.92166667,16.19111111
Bardufoss,23.27,23.3525,23.36277778,23.39277778,23.75527778,24.00222222,24.54055556,24.18527778,24.09666667,23.13777778,22.8475,23.74166667,24.82083333,24.52472222,25.275,24.7175,25.41527778,26.12972222,24.71972222,25.02305556,26.99638889,26.69861111,26.92611111,27.16111111,27.745,27.68222222,28.97277778,29.45333333,30.07722222,29.90111111,30.02944444,28.22555556,28.27888889,27.93694444,27.24472222,31.00277778,30.5275,31.22694444,31.62416667,29.94777778,31.81944444,31.87666667,31.82305556,31.6625,29.58944444,29.95111111,30.29305555,30.57638889,30.9875,30.75694444,29.45277777,28.37888889,28.17861111,29.12916666,28.58861111,28.39666666,28.53583333,30.42138889,28.2925,27.9475,27.37277777,27.34333333,26.62055555,28.42833333,28.56972222,28.44083333,28.23555555,28.87861111,25.54944444,25.24083333,25.86277777,24.42472222,25.33361111,22.91194444,22.18305556,22.01833333,22.83305556,22.62638889,20.6175,21.18472222,21.47944444,22.76583333,21.68083333,23.3625,19.49444444,20.01777778,20.30805556,22.6775,23.50833333,23.59861111,24.64444444,25.17083333,23.67,21.97083333,21.76138889,20.96944444,20.20166667,21.74972222,18.81277778,17.87083333,19.1425,19.69722222,19.66444444,20.43833333,19.11916667,18.50583333,18.51916667,18.01777778,17.53666667,17.61277778,17.27277778,17.32111111,17.22555556,18.75083333,18.92916667,17.51888889,16.98805556,16.85888889,16.94222222,16.72666667,17.1175,17.78916667,16.07222222,16.11777778,15.44361111,17.20333333,16.04472222,16.70194444,15.06055556,13.06722222,15.06944444,16.06888888,13.80333333,12.43277778,11.32166667,11.66944444,9.933611111,11.87027778,9.783055556,8.940277778,8.340833333,7.281388889,8.2075,6.135,6.604444444,5.4975,6.603888889,1.704166667,4.026388889,4.586666667,4.464166667,5.841944444,6.984444444,2.733055556,0,2.534166667,2.166111111,2.157222222,2.772777778,4.058333333,0.799444444,2.59,4.239722222,5.863055556,6.023333333,7.871944444,8.518055556,7.509722222,9.17,8.153333333,11.49833333,13.48694444,9.156111111,10.40722222,10.90583333,11.50888889,12.55027778,12.69444444,13.9625
Gryllefjord,25.74611111,25.82861111,25.84083333,25.86888889,26.23138889,26.47833333,27.01666667,26.66055556,26.57277778,25.61388889,25.32361111,26.14916667,26.23694444,25.98388889,26.69083333,27.19361111,27.89138889,28.60583333,27.19583333,27.49916667,29.4725,29.17472222,29.40222222,29.63722222,30.22111111,30.15833333,31.44888889,31.92916667,32.55305556,32.37694444,32.50527778,30.70166667,30.755,30.41305556,29.72027778,33.47861111,33.00333333,33.70277778,34.1,31.89972222,34.21916667,34.15111111,34.04055556,33.61472222,31.44638888,31.41027778,31.75222222,32.03555556,32.44666667,32.21611111,30.91194444,30.45333333,29.63777778,30.58833333,30.04777778,29.85583333,29.995,31.88055555,29.75166666,29.40666667,28.83194444,28.8025,28.07972222,29.8875,30.02888889,29.9,29.69472222,30.33777778,27.00861111,27.05972222,27.32388888,25.88583333,26.79472222,25.39027778,24.65888889,24.49444444,24.66277778,24.0875,23.09277778,22.81888889,22.94055556,24.225,23.14194444,24.82361111,21.8425,21.64138889,21.76916667,24.13861111,24.9675,25.05972222,26.10555555,26.63166667,25.13111111,23.43194444,23.2225,22.43055556,21.66277778,23.21111111,20.27388889,19.33194444,20.6075,21.16222222,21.05055556,21.82222222,20.58416667,19.97083333,19.98416667,19.48277778,19.00166667,19.07777778,18.73777778,18.78611111,18.69055556,21.17583333,20.39416667,18.98027778,18.44972222,18.32027778,19.08583333,18.18805555,18.57916667,19.25111111,17.53361111,17.57916667,16.905,18.66833333,17.50638889,18.16361111,16.52222222,14.52861111,16.53083333,17.53027778,15.26583333,13.8925,12.78138889,13.12972222,11.39333333,13.32944444,11.23861111,10.39833333,9.795277778,8.7325,9.658611111,7.586111111,8.055555556,6.948333333,8.0675,4.181111111,3.835277778,2.0525,5.342777778,6.731944444,7.863055556,5.21,2.524444444,0,4.338611111,4.329722222,4.945277778,6.156944444,1.795555556,4.762777778,6.4125,8.035,8.195555556,10.04416667,10.68916667,9.680833333,11.34083333,10.32527778,13.66916666,15.6575,11.32694444,12.57944444,13.07805556,13.67972222,14.72083333,14.86527778,16.13472222
Elverhoy,24.81527778,24.89777778,24.90972222,24.93805556,25.30055556,25.5475,26.08583333,25.73055556,25.64194444,24.68305556,24.39277778,25.28694444,26.80361111,26.64083333,27.39111111,26.26277778,26.96055556,27.675,26.265,26.56833333,28.54138889,28.24388889,28.47138889,28.70638889,29.29027778,29.2275,30.51805556,30.99861111,31.6225,31.44638889,31.57416667,29.77083333,29.82388889,29.48194444,28.78944444,32.5475,32.07277778,32.77166667,33.16888889,31.49277778,33.36305556,33.42027778,33.36666667,33.2075,31.13416667,31.71388889,32.05583333,32.33861111,32.74972222,32.63,31.21833333,29.92388889,30.29472222,31.24527777,30.70472222,30.51277777,30.65194444,32.5375,30.40861111,30.06361111,29.48888888,29.45944444,28.73666666,30.54444444,30.68583333,30.55694444,30.35166666,30.99472222,27.66555555,26.70166667,27.97805555,26.54,27.44888889,24.45916667,23.72833333,23.56361111,24.37833333,24.22027778,22.1625,22.73,23.59472222,24.88194444,23.79611111,25.06555556,21.03916667,21.5625,22.42333333,24.27138889,25.62444444,25.71388889,26.75972222,27.28638889,25.78555556,24.08611111,23.87666667,23.08583333,22.31694444,23.86861111,20.98027778,20.03833333,21.31,21.86472222,21.83194444,22.60583333,21.28666667,20.67333333,20.68666667,20.18527778,19.70416667,19.78027778,19.44027778,19.48861111,19.39305556,20.29916667,21.00583333,19.63777778,19.10694444,18.97777778,18.49055556,18.84555556,19.23638889,19.90805556,18.19111111,18.23666667,17.5625,19.32222222,18.16361111,18.82083333,17.17944444,15.18611111,17.18833333,18.18777777,15.92222222,14.55166667,13.44055556,13.78777778,12.0525,13.98527778,11.90305556,11.05972222,10.46138889,9.401944444,10.32805556,8.255555556,8.725,7.617777778,6.081388889,3.824166667,6.146666667,6.380555556,6.584444444,7.961666667,9.104722222,4.853055556,2.1675,4.328055556,0,0.330277778,0.84,2.051666667,2.594444444,2.929166667,4.597222222,6.201944444,6.3625,8.211111111,8.856666667,7.848333333,9.508611111,8.492222222,11.83694444,13.82555556,9.494722222,10.74638889,11.245,11.84805556,12.88944444,13.03361111,14.30166667
Tromso,24.80138889,24.88388889,24.89583333,24.92416667,25.28666667,25.53361111,26.07194444,25.71666667,25.62805556,24.66916667,24.37888889,25.27305556,26.78972222,26.62694444,27.37722222,26.24888889,26.94666667,27.66111111,26.25111111,26.55444444,28.5275,28.23,28.4575,28.6925,29.27638889,29.21361111,30.50416667,30.98472222,31.60861111,31.4325,31.56027778,29.75694444,29.81,29.46805556,28.77555556,32.53361111,32.05888889,32.75777778,33.155,31.47888889,33.34916667,33.40638889,33.35277778,33.19361111,31.12027778,31.7,32.04194444,32.32472222,32.73583333,32.61611111,31.20444444,29.91,30.28083333,31.23138889,30.69083333,30.49888889,30.63805556,32.52361111,30.39472222,30.04972222,29.475,29.44555556,28.72277778,30.53055556,30.67194444,30.54305556,30.33777778,30.98083333,27.65166667,26.68777778,27.96416666,26.52611111,27.435,24.44527778,23.71444444,23.54972222,24.36444444,24.20555555,22.14861111,22.71611111,23.58083333,24.86805556,23.78222222,25.05166667,21.02527778,21.54861111,22.40944444,24.25666666,25.61055556,25.7,26.74583333,27.2725,25.77166667,24.07222222,23.86277778,23.07194444,22.30305556,23.85388889,20.96555556,20.02361111,21.29527778,21.85,21.81722222,22.59111111,21.27194444,20.65861111,20.67194444,20.17055556,19.68944444,19.76555556,19.42555556,19.47388889,19.37833333,20.28444444,20.99111111,19.62305556,19.09222222,18.96305556,18.47583333,18.83083333,19.22166667,19.89333333,18.17638889,18.22194444,17.54777778,19.3075,18.14888889,18.80611111,17.16472222,15.17138889,17.17361111,18.17305555,15.9075,14.53694444,13.42583333,13.77305556,12.03777778,13.97055556,11.88833333,11.045,10.44666667,9.387222222,10.31333333,8.240833333,8.710277778,7.603055556,6.070555556,3.809444444,6.131944444,6.365833333,6.569722222,7.946944444,9.09,4.838333333,2.152777778,4.313333333,0.302777778,0,0.829166667,2.040833333,2.579722222,2.914444444,4.5825,6.187222222,6.347777778,8.196388889,8.841944444,7.833611111,9.493888889,8.4775,11.82222222,13.81083333,9.48,10.73166667,11.23027778,11.83333333,12.87472222,13.01888889,14.28694444
Skulsfjord,25.50611111,25.58861111,25.60083333,25.62888889,25.99138889,26.23833333,26.77666667,26.42055556,26.33277778,25.37388889,25.08361111,25.97777778,27.11861111,26.8225,27.57277778,26.95361111,27.65138889,28.36583333,26.95583333,27.25916667,29.2325,28.93472222,29.16222222,29.39722222,29.98111111,29.91833333,31.20888889,31.68916667,32.31305556,32.13694444,32.26527778,30.46166667,30.515,30.17305556,29.48027778,33.23861111,32.76333333,33.46277778,33.86,32.18388889,34.05416667,34.11138889,34.05777778,33.89861111,31.82527778,32.24888889,32.59083333,32.87416667,33.28527778,33.05472222,31.75055556,30.615,30.47638889,31.42694444,30.88638889,30.69444444,30.83361111,32.71916666,30.59027777,30.24527778,29.67055555,29.64111111,28.91833333,30.72611111,30.8675,30.73861111,30.53333333,31.17638889,27.84722222,26.88333333,28.15972222,26.72166667,27.63055556,25.15027778,24.41888889,24.25444444,25.06916667,24.90944444,22.85277778,23.42055556,23.77638889,25.06361111,23.97777778,25.65972222,21.72944444,22.25277778,22.605,24.96055555,25.80611111,25.89555556,26.94138889,27.46805556,25.96722222,24.26777778,24.05833333,23.2675,22.49861111,24.04916667,21.10972222,20.16777778,21.48805556,22.04277778,21.93111111,22.70277778,21.45277778,20.80527778,20.81861111,20.3175,19.83611111,19.91222222,19.57222222,19.62055556,19.525,20.98833333,21.27388889,19.81833333,19.2875,19.15833333,19.17972222,19.02611111,19.41694444,20.08861111,18.37166667,18.41722222,17.74305556,19.50277778,18.34416667,19.00138889,17.36,15.36666667,17.36888889,18.36833333,16.10277778,14.73222222,13.62111111,13.96833333,12.23305556,14.16555556,12.08361111,11.24027778,10.64194444,9.5825,10.50861111,8.436111111,8.838055556,7.798333333,5.241388889,4.493333333,6.768333333,7.001944444,7.253333333,8.631111111,9.773611111,5.474444444,2.789166667,4.949444444,0.811111111,0.835833333,0,2.060555556,3.216111111,3.550555556,5.218611111,6.823333333,6.983611111,8.832222222,9.477777778,8.496666667,10.12972222,9.113611111,12.45777778,14.44638889,10.11555556,11.3675,11.86611111,12.48888889,13.53055556,13.67638889,14.94277778
Hansnes,26.71527778,26.79777778,26.80972222,26.83805556,27.20055556,27.4475,27.98583333,27.63027778,27.54194444,26.58305556,26.29277778,27.18694444,28.32583333,28.02972222,28.78,28.16277778,28.86055556,29.575,28.165,28.46833333,30.44138889,30.14388889,30.37138889,30.60638889,31.19027778,31.1275,32.41805556,32.89833333,33.5225,33.34611111,33.47611111,31.67111111,31.72388889,31.38194444,30.68944444,34.44944444,33.9725,34.67361111,35.07083333,33.39305556,35.26416667,35.32138889,35.26777778,35.10777778,33.03388889,33.45611111,33.79805555,34.08138889,34.4925,34.26194444,32.95777778,31.82388889,31.68361111,32.63416666,32.09361111,31.90166666,32.04083333,33.92638888,31.7975,31.4525,30.87777777,30.84833333,30.12555555,31.93333333,32.07472222,31.94583333,31.74055555,32.38361111,29.05444444,28.09138889,29.36777777,27.92972222,28.83861111,26.36027778,25.62805556,25.46361111,26.27833333,26.11833333,24.06194444,24.62944444,24.98444444,26.27083333,25.18583333,26.86777778,22.93833333,23.46166667,23.81305556,26.16944444,27.01333333,27.10361111,28.14944444,28.67638889,27.175,25.47583333,25.26666667,24.47638889,23.70666667,25.25722222,22.31777778,21.37583333,22.6975,23.25222222,23.14055555,23.91222222,22.66083333,22.01333333,22.02666667,21.52555556,21.04416667,21.12027778,20.78027778,20.82861111,20.73305556,22.19722222,22.48194445,21.02638889,20.49555556,20.36638889,20.38805556,20.23416667,20.625,21.29666667,19.57972222,19.62527778,18.95111111,20.71083333,19.55222222,20.20944444,18.56805556,16.57472222,18.57694444,19.57638888,17.31083333,15.94027778,14.82916667,15.17638889,13.44111111,15.37416667,13.2925,12.44916667,11.85138889,10.79194444,11.71805556,9.645555556,10.115,9.007777778,6.450833333,5.722777778,7.977777778,8.211666667,8.483611111,9.860833333,11.00388889,6.683611111,4.066944444,6.159166667,2.022777778,2.047777778,2.053333333,0,4.425833333,4.760277778,6.41,8.0325,8.193055556,10.10611111,10.68666667,9.678333333,11.33833333,10.32277778,13.66666666,15.65888889,11.32444444,12.64305556,13.14166667,13.74472222,14.78638889,14.93083333,16.19833333
Finnsnes,24.03638889,24.11888889,24.12944444,24.15916667,24.52166667,24.76861111,25.30694444,24.95166667,24.86305556,23.90416667,23.61388889,24.50805556,25.58694444,25.29083333,26.04111111,25.48388889,26.18166667,26.89611111,25.48611111,25.78944444,27.7625,27.465,27.6925,27.9275,28.51138889,28.44861111,29.73916667,30.21972222,30.84361111,30.6675,30.79555556,28.99194444,29.045,28.70305556,28.01083333,31.76888889,31.29388889,31.99305556,32.39027778,30.71388889,32.58472222,32.64194444,32.58833333,32.42861111,30.35527778,30.71722222,31.05916666,31.3425,31.75361111,31.52305555,30.21888889,29.145,28.94472222,29.89527777,29.35472222,29.16277777,29.30194444,31.1875,29.05861111,28.71361111,28.13888888,28.10944444,27.38666666,29.19444444,29.33583333,29.20694444,29.00166666,29.64472222,26.31555555,26.00777778,26.62833333,25.19027778,26.09916667,23.67944444,22.94944444,22.78472222,23.59944444,23.39194444,21.38388889,21.95166667,22.245,23.53194444,22.44638889,24.12833333,20.26083333,20.78416667,21.07361111,23.44305556,24.27444444,24.36416667,25.41,25.93638889,24.43555556,22.73638889,22.52694444,21.73555556,20.96722222,22.51611111,19.57833333,18.63638889,19.90888889,20.46361111,20.43083333,21.20472222,19.91972222,19.27222222,19.28555556,18.78416667,18.30305556,18.37916667,18.03916667,18.0875,17.99194444,19.51805556,19.74055556,18.28527778,17.75444444,17.62527778,17.70944444,17.49305556,17.88388889,18.55555556,16.83861111,16.88416667,16.21,17.96972222,16.81111111,17.46833333,15.82694444,13.83361111,15.83583333,16.83527777,14.56972222,13.19916667,12.08805556,12.43555556,10.7,12.63333333,10.54972222,9.706944444,9.108055556,8.048611111,8.974722222,6.902222222,7.371666667,6.264444444,7.370833333,2.471111111,4.793333333,3.848055556,5.231111111,6.608888889,7.751388889,3.499722222,0.812777778,1.795555556,2.626388889,2.6175,3.233055556,4.444722222,0,3.050833333,4.700555556,6.323611111,6.483888889,8.3325,8.978333333,7.97,9.630277778,8.613888889,11.95861111,13.94722222,9.616388889,10.86777778,11.36638889,11.96916667,13.01083333,13.15472222,14.42305556
